facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,52,13.5,10.4,16.9,28,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,68,8.8,5.9,13.1,28,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,144,9.8,7,13.5,28,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,144,20,16.1,24.5,28,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,120,14.9,11.3,19.5,28,7/1/19,6/30/22
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_03,Pressure ulcer rate,Worse Than the National Rate,2291,1.65,0.67,2.62,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,36,177.34,133.22,221.46,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2769,0.29,0.14,0.45,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2892,0.05,0,0.2,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,381,2.14,0.72,3.55,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,43,0.9,0,2.09,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,60,7.95,0,16.87,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,411,5.24,2.91,7.57,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,59,5.26,1.88,8.63,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,125,0.76,0,1.73,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,480,1.29,0.04,2.54,,7/1/19,6/30/21
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.39,1.01,1.77,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,169,3.2,1.9,5.1,,4/1/19,3/31/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,188,12.5,9.9,15.7,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,124,2,1.1,3.7,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,76,11.3,7.6,16.6,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,240,12,9.2,15.5,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,269,19.8,16.4,23.7,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,379,14.7,12.6,17.2,,7/1/19,6/30/22
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_03,Pressure ulcer rate,Worse Than the National Rate,6543,3.04,2.41,3.67,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,137,152.15,117.2,187.1,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7013,0.21,0.08,0.35,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,7773,0.03,0,0.15,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_09,Postoperative hemorrhage or hematoma rate,Worse Than the National Rate,2477,3.61,2.5,4.72,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,991,1.45,0.55,2.35,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,962,3.97,0,8.19,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Worse Than the National Rate,2618,5.36,3.68,7.05,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_13,Postoperative sepsis rate,Worse Than the National Rate,1017,7.43,4.98,9.88,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,829,0.82,0,1.66,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1696,0.77,0,1.73,,7/1/19,6/30/21
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.7,1.45,1.96,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,46,3.2,1.8,5.6,,4/1/19,3/31/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,27,11.8,9.1,14.7,,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,116,8.4,5.9,11.7,,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,207,11.6,9,14.8,,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,225,13.4,10.6,16.7,,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,49,12.9,9,17.9,,7/1/19,6/30/22
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1676,0.1,0,1.43,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2076,0.18,0.02,0.33,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2213,0.06,0,0.22,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,240,2.3,0.83,3.76,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,69,0.91,0,2.11,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,69,5.54,0,15.24,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,247,2.94,0.51,5.36,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,61,3.97,0.51,7.42,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,92,0.78,0,1.75,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,234,0.95,0,2.24,,7/1/19,6/30/21
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.88,0.46,1.29,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,118,3.5,2,5.8,,4/1/19,3/31/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,111,11.7,9,14.8,,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_CABG,Death rate for CABG surgery patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_COPD,Death rate for COPD patients,Better Than the National Rate,140,6,4,8.7,,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,512,7.7,6,9.7,,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,384,15.2,12.9,17.6,,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,193,11.3,8.7,14.4,,7/1/19,6/30/22
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_03,Pressure ulcer rate,No Different Than the National Rate,6762,0.5,0,1.04,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,61,146.01,104.94,187.08,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7988,0.15,0.02,0.28,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,8485,0.07,0,0.18,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1565,1.86,0.61,3.12,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,332,0.82,0,1.96,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,339,3.88,0,10.09,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1710,3.07,1.28,4.85,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,327,3.65,0.62,6.68,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,471,0.67,0,1.58,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1522,0.89,0,1.93,,7/1/19,6/30/21
330236,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,KINGS,(718) 780-3031,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.82,0.53,1.1,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,45,2.8,1.5,5,,4/1/19,3/31/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,40,11.6,7.4,17.8,,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,35,13.6,8.8,20.9,,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,113,19.3,14.2,26.2,,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_03,Pressure ulcer rate,No Different Than the National Rate,522,0.3,0,2.66,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,7,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,812,0.18,0.02,0.34,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,815,0.07,0,0.23,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,141,2.59,1.11,4.07,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,77,0.91,0,2.11,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,78,5.83,0,15.79,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,142,3.23,0.69,5.77,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,75,4.01,0.54,7.48,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,48,0.79,0,1.77,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,148,1,0,2.32,,7/1/19,6/30/21
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.95,0.5,1.4,,7/1/19,6/30/21
